,shadow_image,shadowfree_image,shadow_matte,background_image,background_color_csv
1026,../datasetss/SDSRD/train/shadow_image/D0125M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0125M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0125M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0125M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0125M008C01N00008.csv
1027,../datasetss/SDSRD/train/shadow_image/D0125M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0125M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0125M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0125M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0125M009C01N00008.csv
1028,../datasetss/SDSRD/train/shadow_image/D0125M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0125M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0125M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0125M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0125M010C01N00008.csv
1029,../datasetss/SDSRD/train/shadow_image/D0126M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0126M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0126M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0126M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0126M001C01N00008.csv
1030,../datasetss/SDSRD/train/shadow_image/D0126M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0126M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0126M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0126M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0126M002C01N00008.csv
1031,../datasetss/SDSRD/train/shadow_image/D0126M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0126M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0126M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0126M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0126M003C01N00008.csv
1032,../datasetss/SDSRD/train/shadow_image/D0126M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0126M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0126M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0126M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0126M008C01N00008.csv
1033,../datasetss/SDSRD/train/shadow_image/D0126M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0126M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0126M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0126M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0126M009C01N00008.csv
1034,../datasetss/SDSRD/train/shadow_image/D0126M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0126M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0126M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0126M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0126M010C01N00008.csv
1035,../datasetss/SDSRD/train/shadow_image/D0127M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0127M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0127M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0127M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0127M001C01N00008.csv
1036,../datasetss/SDSRD/train/shadow_image/D0127M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0127M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0127M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0127M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0127M002C01N00008.csv
1037,../datasetss/SDSRD/train/shadow_image/D0127M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0127M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0127M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0127M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0127M003C01N00008.csv
1038,../datasetss/SDSRD/train/shadow_image/D0127M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0127M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0127M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0127M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0127M008C01N00008.csv
1039,../datasetss/SDSRD/train/shadow_image/D0127M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0127M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0127M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0127M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0127M009C01N00008.csv
1040,../datasetss/SDSRD/train/shadow_image/D0127M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0127M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0127M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0127M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0127M010C01N00008.csv
1041,../datasetss/SDSRD/train/shadow_image/D0128M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0128M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0128M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0128M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0128M001C01N00008.csv
1042,../datasetss/SDSRD/train/shadow_image/D0128M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0128M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0128M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0128M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0128M002C01N00008.csv
1043,../datasetss/SDSRD/train/shadow_image/D0128M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0128M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0128M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0128M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0128M003C01N00008.csv
1044,../datasetss/SDSRD/train/shadow_image/D0128M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0128M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0128M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0128M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0128M008C01N00008.csv
1045,../datasetss/SDSRD/train/shadow_image/D0128M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0128M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0128M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0128M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0128M009C01N00008.csv
1046,../datasetss/SDSRD/train/shadow_image/D0128M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0128M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0128M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0128M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0128M010C01N00008.csv
1047,../datasetss/SDSRD/train/shadow_image/D0128M010C01N00009.png,../datasetss/SDSRD/train/shadowfree_image/D0128M010C01N00009.png,../datasetss/SDSRD/train/shadow_matte/D0128M010C01N00009.png,../datasetss/SDSRD/train/background_color_image/D0128M010C01N00009.png,../datasetss/SDSRD/train/background_color_csv/D0128M010C01N00009.csv
1048,../datasetss/SDSRD/train/shadow_image/D0129M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0129M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0129M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0129M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0129M001C01N00008.csv
1049,../datasetss/SDSRD/train/shadow_image/D0129M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0129M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0129M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0129M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0129M002C01N00008.csv
1050,../datasetss/SDSRD/train/shadow_image/D0129M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0129M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0129M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0129M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0129M003C01N00008.csv
1051,../datasetss/SDSRD/train/shadow_image/D0129M003C01N00009.png,../datasetss/SDSRD/train/shadowfree_image/D0129M003C01N00009.png,../datasetss/SDSRD/train/shadow_matte/D0129M003C01N00009.png,../datasetss/SDSRD/train/background_color_image/D0129M003C01N00009.png,../datasetss/SDSRD/train/background_color_csv/D0129M003C01N00009.csv
1052,../datasetss/SDSRD/train/shadow_image/D0129M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0129M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0129M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0129M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0129M008C01N00008.csv
1053,../datasetss/SDSRD/train/shadow_image/D0129M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0129M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0129M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0129M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0129M009C01N00008.csv
1054,../datasetss/SDSRD/train/shadow_image/D0129M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0129M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0129M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0129M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0129M010C01N00008.csv
1055,../datasetss/SDSRD/train/shadow_image/D0129M010C01N00009.png,../datasetss/SDSRD/train/shadowfree_image/D0129M010C01N00009.png,../datasetss/SDSRD/train/shadow_matte/D0129M010C01N00009.png,../datasetss/SDSRD/train/background_color_image/D0129M010C01N00009.png,../datasetss/SDSRD/train/background_color_csv/D0129M010C01N00009.csv
1056,../datasetss/SDSRD/train/shadow_image/D0130M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0130M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0130M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0130M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0130M001C01N00008.csv
1057,../datasetss/SDSRD/train/shadow_image/D0130M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0130M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0130M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0130M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0130M002C01N00008.csv
1058,../datasetss/SDSRD/train/shadow_image/D0130M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0130M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0130M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0130M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0130M003C01N00008.csv
1059,../datasetss/SDSRD/train/shadow_image/D0130M003C01N00009.png,../datasetss/SDSRD/train/shadowfree_image/D0130M003C01N00009.png,../datasetss/SDSRD/train/shadow_matte/D0130M003C01N00009.png,../datasetss/SDSRD/train/background_color_image/D0130M003C01N00009.png,../datasetss/SDSRD/train/background_color_csv/D0130M003C01N00009.csv
1060,../datasetss/SDSRD/train/shadow_image/D0130M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0130M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0130M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0130M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0130M008C01N00008.csv
1061,../datasetss/SDSRD/train/shadow_image/D0130M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0130M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0130M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0130M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0130M009C01N00008.csv
1062,../datasetss/SDSRD/train/shadow_image/D0130M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0130M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0130M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0130M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0130M010C01N00008.csv
1063,../datasetss/SDSRD/train/shadow_image/D0131M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0131M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0131M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0131M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0131M001C01N00008.csv
1064,../datasetss/SDSRD/train/shadow_image/D0131M001C01N00009.png,../datasetss/SDSRD/train/shadowfree_image/D0131M001C01N00009.png,../datasetss/SDSRD/train/shadow_matte/D0131M001C01N00009.png,../datasetss/SDSRD/train/background_color_image/D0131M001C01N00009.png,../datasetss/SDSRD/train/background_color_csv/D0131M001C01N00009.csv
1065,../datasetss/SDSRD/train/shadow_image/D0131M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0131M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0131M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0131M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0131M002C01N00008.csv
1066,../datasetss/SDSRD/train/shadow_image/D0131M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0131M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0131M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0131M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0131M003C01N00008.csv
1067,../datasetss/SDSRD/train/shadow_image/D0131M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0131M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0131M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0131M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0131M008C01N00008.csv
1068,../datasetss/SDSRD/train/shadow_image/D0131M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0131M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0131M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0131M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0131M009C01N00008.csv
1069,../datasetss/SDSRD/train/shadow_image/D0131M009C01N00009.png,../datasetss/SDSRD/train/shadowfree_image/D0131M009C01N00009.png,../datasetss/SDSRD/train/shadow_matte/D0131M009C01N00009.png,../datasetss/SDSRD/train/background_color_image/D0131M009C01N00009.png,../datasetss/SDSRD/train/background_color_csv/D0131M009C01N00009.csv
1070,../datasetss/SDSRD/train/shadow_image/D0131M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0131M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0131M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0131M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0131M010C01N00008.csv
1071,../datasetss/SDSRD/train/shadow_image/D0131M010C01N00009.png,../datasetss/SDSRD/train/shadowfree_image/D0131M010C01N00009.png,../datasetss/SDSRD/train/shadow_matte/D0131M010C01N00009.png,../datasetss/SDSRD/train/background_color_image/D0131M010C01N00009.png,../datasetss/SDSRD/train/background_color_csv/D0131M010C01N00009.csv
1072,../datasetss/SDSRD/train/shadow_image/D0132M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0132M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0132M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0132M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0132M001C01N00008.csv
1073,../datasetss/SDSRD/train/shadow_image/D0132M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0132M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0132M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0132M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0132M002C01N00008.csv
1074,../datasetss/SDSRD/train/shadow_image/D0132M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0132M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0132M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0132M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0132M003C01N00008.csv
1075,../datasetss/SDSRD/train/shadow_image/D0132M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0132M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0132M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0132M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0132M008C01N00008.csv
1076,../datasetss/SDSRD/train/shadow_image/D0132M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0132M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0132M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0132M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0132M009C01N00008.csv
1077,../datasetss/SDSRD/train/shadow_image/D0132M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0132M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0132M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0132M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0132M010C01N00008.csv
1078,../datasetss/SDSRD/train/shadow_image/D0133M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0133M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0133M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0133M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0133M001C01N00008.csv
1079,../datasetss/SDSRD/train/shadow_image/D0133M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0133M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0133M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0133M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0133M002C01N00008.csv
1080,../datasetss/SDSRD/train/shadow_image/D0133M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0133M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0133M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0133M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0133M003C01N00008.csv
1081,../datasetss/SDSRD/train/shadow_image/D0133M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0133M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0133M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0133M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0133M008C01N00008.csv
1082,../datasetss/SDSRD/train/shadow_image/D0133M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0133M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0133M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0133M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0133M009C01N00008.csv
1083,../datasetss/SDSRD/train/shadow_image/D0133M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0133M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0133M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0133M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0133M010C01N00008.csv
1084,../datasetss/SDSRD/train/shadow_image/D0134M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0134M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0134M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0134M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0134M001C01N00008.csv
1085,../datasetss/SDSRD/train/shadow_image/D0134M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0134M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0134M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0134M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0134M002C01N00008.csv
1086,../datasetss/SDSRD/train/shadow_image/D0134M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0134M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0134M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0134M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0134M003C01N00008.csv
1087,../datasetss/SDSRD/train/shadow_image/D0134M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0134M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0134M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0134M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0134M008C01N00008.csv
1088,../datasetss/SDSRD/train/shadow_image/D0134M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0134M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0134M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0134M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0134M009C01N00008.csv
1089,../datasetss/SDSRD/train/shadow_image/D0134M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0134M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0134M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0134M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0134M010C01N00008.csv
1090,../datasetss/SDSRD/train/shadow_image/D0135M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0135M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0135M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0135M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0135M001C01N00008.csv
1091,../datasetss/SDSRD/train/shadow_image/D0135M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0135M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0135M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0135M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0135M002C01N00008.csv
1092,../datasetss/SDSRD/train/shadow_image/D0135M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0135M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0135M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0135M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0135M003C01N00008.csv
1093,../datasetss/SDSRD/train/shadow_image/D0135M008C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0135M008C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0135M008C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0135M008C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0135M008C01N00008.csv
1094,../datasetss/SDSRD/train/shadow_image/D0135M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0135M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0135M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0135M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0135M009C01N00008.csv
1095,../datasetss/SDSRD/train/shadow_image/D0135M010C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0135M010C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0135M010C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0135M010C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0135M010C01N00008.csv
1096,../datasetss/SDSRD/train/shadow_image/D0136M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0136M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0136M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0136M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0136M001C01N00008.csv
1097,../datasetss/SDSRD/train/shadow_image/D0136M002C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0136M002C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0136M002C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0136M002C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0136M002C01N00008.csv
1098,../datasetss/SDSRD/train/shadow_image/D0136M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0136M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0136M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0136M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0136M003C01N00008.csv
1099,../datasetss/SDSRD/train/shadow_image/D0136M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0136M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0136M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0136M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0136M009C01N00008.csv
1100,../datasetss/SDSRD/train/shadow_image/D0137M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0137M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0137M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0137M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0137M001C01N00008.csv
1101,../datasetss/SDSRD/train/shadow_image/D0138M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0138M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0138M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0138M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0138M001C01N00008.csv
1102,../datasetss/SDSRD/train/shadow_image/D0138M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0138M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0138M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0138M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0138M003C01N00008.csv
1103,../datasetss/SDSRD/train/shadow_image/D0140M003C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0140M003C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0140M003C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0140M003C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0140M003C01N00008.csv
1104,../datasetss/SDSRD/train/shadow_image/D0140M009C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0140M009C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0140M009C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0140M009C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0140M009C01N00008.csv
1105,../datasetss/SDSRD/train/shadow_image/D0141M001C01N00008.png,../datasetss/SDSRD/train/shadowfree_image/D0141M001C01N00008.png,../datasetss/SDSRD/train/shadow_matte/D0141M001C01N00008.png,../datasetss/SDSRD/train/background_color_image/D0141M001C01N00008.png,../datasetss/SDSRD/train/background_color_csv/D0141M001C01N00008.csv
